Group;Kontainer;Awal;Akhir;Ukuran; Harga ;Periode;Status;Hari; DPP ;Keterangan; QTY Disc ; adjustment ; Pembulatan ; ppn ; pph ; grand_total ;No.InvoiceVendor;Tgl.InvVendor;No.Bank;Tgl.Bank;OK;Approval;x;Group;;;;;;;;x
Z47;GESU5508370;24 Jun 25;23 Jul 25;40; 1.261.261 ;5;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30046;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
Z47;MSCU9903797;24 Jun 25;01 Jul 25;40; 1.261.261 ;5;Harian;8; 336.336 ;;; -   ;; 36.997 ; 6.727 ; 366.606 ;ZONA25.09.30046;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
Z47;GESU5508370;24 Jul 25;23 Aug 25;40; 1.261.261 ;6;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30047;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
Z47;GESU5508370;24 Aug 25;23 Sep 25;40; 1.261.261 ;7;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30048;29 Sep 25;;;;07 Oct 25;Up;Z47;;;;;;;;
Z47;GESU5508370;24 Sep 25;24 Sep 25;40; 1.261.261 ;8;Harian;1; 42.042 ;Belum Dikembalikan;; -   ;; 4.625 ; 841 ; 45.826 ;;;;;;;Up;Z47;;;;;;;;
Z48;INKU6744298;25 May 25;23 Jun 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30049;29 Sep 25;;;;07 Oct 25;Up;Z48;;;;;;;;
Z50;CAXU9096769;10 Mar 25;09 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28172;16 May 25;EBK250600289;26 Jun 25;;;Up;Z50;;;;;;;;
Z50;CAXU9096769;10 Apr 25;09 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28173;16 May 25;EBK250600289;26 Jun 25;;;Up;Z50;;;;;;;;
Z50;CAXU9096769;10 May 25;09 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30008;25 Sep 25;;;;06 Oct 25;Up;Z50;;;;;;;;
Z50;CAXU9096769;10 Jun 25;25 Jun 25;40; 1.261.261 ;4;Harian;16; 672.673 ;;; -   ;; 73.994 ; 13.453 ; 733.214 ;ZONA25.09.30009;25 Sep 25;;;;06 Oct 25;Up;Z50;;;;;;;;
Z30;FORU8416289;11 Mar 25;10 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28123;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;FORU8480890;11 Mar 25;10 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28123;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;IFLU2990380;11 Mar 25;10 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28123;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;MSKU2218091;11 Mar 25;10 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28123;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;TTNU3216943;11 Mar 25;10 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28123;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;FORU8416289;11 Apr 25;10 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28124;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;FORU8480890;11 Apr 25;10 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28124;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;IFLU2990380;11 Apr 25;10 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28124;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;MSKU2218091;11 Apr 25;10 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28124;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;TTNU3216943;11 Apr 25;10 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28124;21 May 25;EBK250600289;26 Jun 25;;;Up;Z30;;;;;;;;
Z30;FORU8416289;11 May 25;03 Jun 25;20; 675.676 ;3;Harian;24; 540.541 ;;; -   ;; 59.460 ; 10.811 ; 589.190 ;ZONA25.09.30010;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z30;FORU8480890;11 May 25;01 Jun 25;20; 675.676 ;3;Harian;22; 495.496 ;;; -   ;; 54.505 ; 9.910 ; 540.091 ;ZONA25.09.30010;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z30;IFLU2990380;11 May 25;24 May 25;20; 675.676 ;3;Harian;14; 315.315 ;;; -   ;; 34.685 ; 6.306 ; 343.694 ;ZONA25.09.30010;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z30;MSKU2218091;11 May 25;10 Jun 25;20; 675.676 ;3;Bulanan;31; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.09.30010;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z30;TTNU3216943;11 May 25;03 Jun 25;20; 675.676 ;3;Harian;24; 540.541 ;;; -   ;; 59.459 ; 10.811 ; 589.189 ;ZONA25.09.30010;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z30;MSKU2218091;11 Jun 25;01 Jul 25;20; 675.676 ;4;Harian;21; 472.973 ;;; -   ;; 52.027 ; 9.459 ; 515.541 ;ZONA25.09.30011;25 Sep 25;;;;07 Oct 25;Up;Z30;;;;;;;;
Z32;BMOU4402838;13 Mar 25;12 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28236;21 May 25;EBK250600289;26 Jun 25;;;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Mar 25;12 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28236;21 May 25;EBK250600289;26 Jun 25;;;Up;Z32;;;;;;;;
Z32;BMOU4402838;13 Apr 25;12 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28237;21 May 25;EBK250600289;26 Jun 25;;;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Apr 25;12 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28237;21 May 25;EBK250600289;26 Jun 25;;;Up;Z32;;;;;;;;
Z32;BMOU4402838;13 May 25;12 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30012;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 May 25;12 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30012;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;BMOU4402838;13 Jun 25;12 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30013;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Jun 25;12 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30013;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;BMOU4402838;13 Jul 25;24 Jul 25;40; 1.261.261 ;5;Harian;12; 504.504 ;;; -   ;; 55.495 ; 10.090 ; 549.909 ;ZONA25.09.30014;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Jul 25;12 Aug 25;40; 1.261.261 ;5;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30014;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Aug 25;12 Sep 25;40; 1.261.261 ;6;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30015;25 Sep 25;;;;06 Oct 25;Up;Z32;;;;;;;;
Z32;GLDU7503878;13 Sep 25;24 Sep 25;40; 1.261.261 ;7;Harian;12; 504.504 ;Belum Dikembalikan;; -   ;; 55.495 ; 10.090 ; 549.909 ;;;;;;;Up;Z32;;;;;;;;
Z33;CAXU8184119;14 Mar 25;13 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28238;21 May 25;EBK250600289;26 Jun 25;;;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Mar 25;13 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28238;21 May 25;EBK250600289;26 Jun 25;;;Up;Z33;;;;;;;;
Z33;CAXU8184119;14 Apr 25;13 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28239;21 May 25;EBK250600289;26 Jun 25;;;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Apr 25;13 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28239;21 May 25;EBK250600289;26 Jun 25;;;Up;Z33;;;;;;;;
Z33;CAXU8184119;14 May 25;13 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30026;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;UESU4688707;14 May 25;13 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30026;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;CAXU8184119;14 Jun 25;13 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30027;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Jun 25;13 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30027;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;CAXU8184119;14 Jul 25;23 Jul 25;40; 1.261.261 ;5;Harian;10; 420.420 ;;; -   ;; 46.246 ; 8.408 ; 458.258 ;ZONA25.09.30028;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Jul 25;13 Aug 25;40; 1.261.261 ;5;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30028;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Aug 25;13 Sep 25;40; 1.261.261 ;6;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30029;29 Sep 25;;;;07 Oct 25;Up;Z33;;;;;;;;
Z33;UESU4688707;14 Sep 25;24 Sep 25;40; 1.261.261 ;7;Harian;11; 462.462 ;Belum Dikembalikan;; -   ;; 50.871 ; 9.249 ; 504.084 ;;;;;;;Up;Z33;;;;;;;;
Z34;MEDU8384327;16 Mar 25;15 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28240;21 May 25;EBK250600289;26 Jun 25;;;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Mar 25;15 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28240;21 May 25;EBK250600289;26 Jun 25;;;Up;Z34;;;;;;;;
Z34;MEDU8384327;16 Apr 25;15 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28241;21 May 25;EBK250600289;26 Jun 25;;;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Apr 25;15 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28241;21 May 25;EBK250600289;26 Jun 25;;;Up;Z34;;;;;;;;
Z34;MEDU8384327;16 May 25;15 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30030;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 May 25;15 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30030;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;MEDU8384327;16 Jun 25;15 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30031;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Jun 25;15 Jul 25;40; 1.261.261 ;4;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30031;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;MEDU8384327;16 Jul 25;23 Jul 25;40; 1.261.261 ;5;Harian;8; 336.336 ;;; -   ;; 36.997 ; 6.727 ; 366.606 ;ZONA25.09.30032;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Jul 25;15 Aug 25;40; 1.261.261 ;5;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30032;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Aug 25;15 Sep 25;40; 1.261.261 ;6;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30033;29 Oct 25;;;;07 Oct 25;Up;Z34;;;;;;;;
Z34;TGHU6130478;16 Sep 25;24 Sep 25;40; 1.261.261 ;7;Harian;9; 378.378 ;Belum Dikembalikan;; -   ;; 41.622 ; 7.568 ; 412.432 ;;;;;;;Up;Z34;;;;;;;;
Z35;MEDU8246035;18 Mar 25;17 Apr 25;40; 1.261.261 ;1;Bulanan;31; 1.261.261 ;; 7 ;-294.294 ;; 106.366 ; 19.339 ; 1.053.994 ;ZONA25.05.28242;21 May 25;EBK250600289;26 Jun 25;;;Up;Z35;;;;;;;;
Z35;MEDU8246035;18 Apr 25;17 May 25;40; 1.261.261 ;2;Bulanan;30; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.05.28243;21 May 25;EBK250600289;26 Jun 25;;;Up;Z35;;;;;;;;
Z35;MEDU8246035;18 May 25;17 Jun 25;40; 1.261.261 ;3;Bulanan;31; 1.261.261 ;;; -   ;; 138.739 ; 25.225 ; 1.374.775 ;ZONA25.09.30034;29 Sep 25;;;;07 Oct 25;Up;Z35;;;;;;;;
Z35;MEDU8246035;18 Jun 25;24 Jun 25;40; 1.261.261 ;4;Harian;7; 294.294 ;;; -   ;; 32.372 ; 5.886 ; 320.780 ;ZONA25.09.30035;29 Sep 25;;;;07 Oct 25;Up;Z35;;;;;;;;
Z36;CCLU3996437;19 Mar 25;18 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28244;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;TEMU2815815;19 Mar 25;18 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28244;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;TGHU1845843;19 Mar 25;18 Apr 25;20; 675.676 ;1;Bulanan;31; 675.676 ;; 7 ;-157.658 ;; 56.982 ; 10.360 ; 564.640 ;ZONA25.05.28244;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;CCLU3996437;19 Apr 25;18 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28245;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;TEMU2815815;19 Apr 25;18 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28245;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;TGHU1845843;19 Apr 25;18 May 25;20; 675.676 ;2;Bulanan;30; 675.676 ;;; -   ;; 74.324 ; 13.514 ; 736.486 ;ZONA25.05.28245;21 May 25;EBK250600289;26 Jun 25;;;Up;Z36;;;;;;;;
Z36;CCLU3996437;19 May 25;04 Jun 25;20; 675.676 ;3;Harian;17; 382.883 ;;; -   ;; 42.117 ; 7.658 ; 417.342 ;ZONA25.09.30036;29 Sep 25;;;;07 Oct 25;Up;Z36;;;;;;;;
Z36;TEMU2815815;19 May 25;01 Jun 25;20; 675.676 ;3;Harian;14; 315.315 ;;-1 ; 22.523 ;; 37.162 ; 6.757 ; 368.243 ;ZONA25.09.30036;29 Sep 25;;;;07 Oct 25;Up;Z36;;;;;;;;
Z36;TGHU1845843;19 May 25;07 Jun 25;20; 675.676 ;3;Harian;20; 450.451 ;;; -   ;; 49.550 ; 9.009 ; 490.992 ;ZONA25.09.30036;29 Sep 25;;;;07 Oct 25;Up;Z36;;;;;;;;
